external_compound_id,tautomer_family_key,development_compound_ids_json,in_primary_external,removed_from_tautomer_sensitivity
CMP:PYGNVSDRIIPHQP-UHFFFAOYSA-N,TAU:e24e51b703e21101ff4ee76067a0dc2af43cf33b4b26016449da28f7f4f74115,"[""CMP:PYGNVSDRIIPHQP-UHFFFAOYSA-N""]",false,false
CMP:PZBPKYOVPCNPJY-UHFFFAOYSA-N,TAU:69527d8f4b59f89b535dd60e5755b7c519b9ea9b7100ae768afbe5587a4082bf,"[""CMP:PZBPKYOVPCNPJY-UHFFFAOYSA-N""]",false,false
CMP:QAIPRVGONGVQAS-UHFFFAOYSA-N,TAU:25f875e0bc8d5ff1c0e25a20079f6678eb84ed4a5c565eb8a8b3d284732537c4,"[""CMP:QAIPRVGONGVQAS-UHFFFAOYSA-N""]",false,false
CMP:QARVLSVVCXYDNA-UHFFFAOYSA-N,TAU:e16cf00bdc42a0765416175bc6fe2aa4e7330eabd1ae31f2115c15442d407b52,"[""CMP:QARVLSVVCXYDNA-UHFFFAOYSA-N""]",false,false
CMP:QBPFLULOKWLNNW-UHFFFAOYSA-N,TAU:c0c3b108dfa28247e67f5e22df88f4100fbbfd01e990bcb74036f688226b3841,"[""CMP:QBPFLULOKWLNNW-UHFFFAOYSA-N""]",false,false
CMP:QBYJBZPUGVGKQQ-SJJAEHHWSA-N,TAU:baacb37b639f08af8ac177351d7ec341bcdeb6a33f7ef3db4294f5da0b7970dd,"[""CMP:QBYJBZPUGVGKQQ-SJJAEHHWSA-N""]",false,false
CMP:QCFYJCYNJLBDRT-UHFFFAOYSA-N,TAU:d57fa3e8a552681ca39af1cd90d10c512b7d983a604b5273af8a87993c5a7938,"[""CMP:QCFYJCYNJLBDRT-UHFFFAOYSA-N""]",false,false
CMP:QEQYAQFYVFRGQD-YFKPBYRVSA-N,TAU:b544276316a35047035ddd38f1dc327b8a93e436915ee498cda76d4f1c6ab2bd,"[""CMP:QEQYAQFYVFRGQD-YFKPBYRVSA-N""]",false,false
CMP:QEVHRUUCFGRFIF-MDEJGZGSSA-N,TAU:097bbc7967b3e9f8bd65a837034407287e2592ad23b53d558023aa45a2143564,"[""CMP:QEVHRUUCFGRFIF-MDEJGZGSSA-N""]",false,false
CMP:QFMDFTQOJHFVNR-UHFFFAOYSA-N,TAU:a4e47a389b288e9b34618fc40b269acb5431e7d2edac96e9c709f2fa1190b24a,"[""CMP:QFMDFTQOJHFVNR-UHFFFAOYSA-N""]",false,false
CMP:QFOHBWFCKVYLES-UHFFFAOYSA-N,TAU:b10eddbf9ae2daeef8c866f188362b011ccf9edb03351c2f10d203107c5bb6ac,"[""CMP:QFOHBWFCKVYLES-UHFFFAOYSA-N""]",false,false
CMP:QGBSISYHAICWAH-UHFFFAOYSA-N,TAU:9dcb44e6d17a22a4621bee041a17c284299087d7b90e1a92f6447fd0162c629f,"[""CMP:QGBSISYHAICWAH-UHFFFAOYSA-N""]",false,false
CMP:QGHREAKMXXNCOA-UHFFFAOYSA-N,TAU:97ff7cd2bef19819eb4075db4d2477cf2089b8e64938e970f43c921409302bba,"[""CMP:QGHREAKMXXNCOA-UHFFFAOYSA-N""]",false,false
CMP:QGLZXHRNAYXIBU-UHFFFAOYSA-N,TAU:27e968e3ea94a7ab271d38fc204c0143e0a7130f1ec783a8f152a74fdfcf61b6,"[""CMP:QGLZXHRNAYXIBU-UHFFFAOYSA-N"",""CMP:QGLZXHRNAYXIBU-WEVVVXLNSA-N""]",false,false
CMP:QGNJRVVDBSJHIZ-QHLGVNSISA-N,TAU:0657d61860bc376fe00b7b94b9b3cee559e13752dc7ecfcf7da2a1c6b503c068,"[""CMP:QGNJRVVDBSJHIZ-QHLGVNSISA-N""]",false,false
CMP:QGQUHXSBTSDAML-ULCNYCTPSA-N,TAU:86a184e2b0f431e485c867f2147f95ce77fcab03d7959607f3c733d3ebabed00,"[""CMP:QGQUHXSBTSDAML-ULCNYCTPSA-N""]",false,false
CMP:QGQUHXSBTSDAML-XGXHKTLJSA-N,TAU:86a184e2b0f431e485c867f2147f95ce77fcab03d7959607f3c733d3ebabed00,"[""CMP:QGQUHXSBTSDAML-ULCNYCTPSA-N""]",false,false
CMP:QGVLYPPODPLXMB-UBTYZVCOSA-N,TAU:1864714d0c9a48d9504cb760c15f5176a661adfe33b23020e5a1a15b8f7505e9,"[""CMP:QGVLYPPODPLXMB-UBTYZVCOSA-N""]",false,false
CMP:QHOZSLCIKHUPSU-LPLKQDONSA-N,TAU:8937f23db275985af7e144790d2d0b7a6f899b6b440ce7c0c78c0ca598c130d6,"[""CMP:QHOZSLCIKHUPSU-LPLKQDONSA-N""]",false,false
CMP:QIGBRXMKCJKVMJ-UHFFFAOYSA-N,TAU:cd6fbb7e874f775d4495911c430a7fe6334c8ccb9683c517762f3290b7f7e9c6,"[""CMP:QIGBRXMKCJKVMJ-UHFFFAOYSA-N""]",false,false
CMP:QIVBCDIJIAJPQS-UHFFFAOYSA-N,TAU:640e1867764f94cafe2d991b23e1b000681c8619e07309c47eb26888b7938b6e,"[""CMP:QIVBCDIJIAJPQS-UHFFFAOYSA-N"",""CMP:QIVBCDIJIAJPQS-VIFPVBQESA-N""]",false,false
CMP:QIVBCDIJIAJPQS-VIFPVBQESA-N,TAU:640e1867764f94cafe2d991b23e1b000681c8619e07309c47eb26888b7938b6e,"[""CMP:QIVBCDIJIAJPQS-UHFFFAOYSA-N"",""CMP:QIVBCDIJIAJPQS-VIFPVBQESA-N""]",false,false
CMP:QKACYYADMAYIDQ-UHFFFAOYSA-N,TAU:8f39e85f1a761408b76bb8bc01370d9b157a99a18ba362d8910e80c571efd692,"[""CMP:QKACYYADMAYIDQ-UHFFFAOYSA-N""]",false,false
CMP:QKFJKGMPGYROCL-UHFFFAOYSA-N,TAU:83f4702feb382c65e04048e22fdd6e046356e0838005b4f2ce67147806526f34,"[""CMP:QKFJKGMPGYROCL-UHFFFAOYSA-N""]",false,false
CMP:QLKWZSDBTUTCIJ-PPRDQHCASA-N,TAU:e5aefb3d25f916230c1dbd853683b07741acf6b8d666ab5d95b8264be629290b,"[""CMP:QLKWZSDBTUTCIJ-PPRDQHCASA-N""]",false,false
CMP:QOFQTBTZCJVITI-UHFFFAOYSA-N,TAU:a17b81ede93baf98f52b114182354a04e11354eeb0eec12706d9dc98deab8e0a,"[""CMP:QOFQTBTZCJVITI-UHFFFAOYSA-N""]",false,false
CMP:QPBYVAYSBSFKFM-PPMKVKKCSA-N,TAU:92fc69d461248be77de0be4980157309cc792a244385c80aa5cfd75fae00e69d,"[""CMP:QPBYVAYSBSFKFM-PPMKVKKCSA-N""]",false,false
CMP:QPDGFLZXRKDMRL-UHFFFAOYSA-N,TAU:b5d5d358e0a4d4a8e99d253d4a6688b028d13a5543698442d926eb19ea029750,"[""CMP:QPDGFLZXRKDMRL-UHFFFAOYSA-N""]",false,false
CMP:QPFMBZIOSGYJDE-UHFFFAOYSA-N,TAU:818410ccd337062fa44b7e8c9dafd1a846b0203877a774305f0214e4105e2435,"[""CMP:QPFMBZIOSGYJDE-UHFFFAOYSA-N""]",false,false
CMP:QPLQHOGBXHYUEB-UHFFFAOYSA-N,TAU:dbfcc1767e59e48340e05bf6528080d3c7fa0179a30ea711f8751d7d666cc23a,"[""CMP:QPLQHOGBXHYUEB-UHFFFAOYSA-N""]",false,false
CMP:QPUKANZXOGADOB-UHFFFAOYSA-N,TAU:bd8712439fccb56bba51e6ca678ca85ba6476fa0a1f219b01e2b68eef1fa50bc,"[""CMP:QPUKANZXOGADOB-UHFFFAOYSA-N""]",false,false
CMP:QPUYECUOLPXSFR-UHFFFAOYSA-N,TAU:3ad78bc6cb29b6b1d43431559ef70940f4d6251d36f8e9dffae00a94c7d4e8f2,"[""CMP:QPUYECUOLPXSFR-UHFFFAOYSA-N""]",false,false
CMP:QQODLKZGRKWIFG-UHFFFAOYSA-N,TAU:e72ffddeaad59118dff402910f05b40da04a557ad4a6e69602a1ca34b61179a6,"[""CMP:QQODLKZGRKWIFG-UHFFFAOYSA-N""]",false,false
CMP:QQONPFPTGQHPMA-UHFFFAOYSA-N,TAU:352be92276f69bf453b9ca662e9748a8db944b54297a6684e7442c7af367074d,"[""CMP:QQONPFPTGQHPMA-UHFFFAOYSA-N""]",false,false
CMP:QQZOPKMRPOGIEB-UHFFFAOYSA-N,TAU:e2ba1402281ec73a7be88e178dd9a175818354e6b94669282e770242874ca209,"[""CMP:QQZOPKMRPOGIEB-UHFFFAOYSA-N""]",false,false
CMP:QRMNFHXPNKCTAG-VQHVLOKHSA-N,TAU:a43b5d93a6b52edce44d677f1049596a3dec345f0174768f7d855631944f6766,"[""CMP:QRMNFHXPNKCTAG-VQHVLOKHSA-N""]",false,false
CMP:QRUDEWIWKLJBPS-UHFFFAOYSA-N,TAU:2946d62ff091ec30c7f5095f25b842a273cce3a784935dd3c330225db0a50cec,"[""CMP:QRUDEWIWKLJBPS-UHFFFAOYSA-N""]",false,false
CMP:QRXWMOHMRWLFEY-UHFFFAOYSA-N,TAU:280e1ddff7d22e01587af522b4aaf3aabf61e31b233240d605f07054b08dfd2c,"[""CMP:QRXWMOHMRWLFEY-UHFFFAOYSA-N""]",false,false
CMP:QSKPIOLLBIHNAC-UHFFFAOYSA-N,TAU:5b9f7ba77439fe819215519566522ee8ed451bbc27ecfc4dd5b2512964488953,"[""CMP:QSKPIOLLBIHNAC-UHFFFAOYSA-N""]",false,false
CMP:QSNSCYSYFYORTR-UHFFFAOYSA-N,TAU:4a0bc8c6171c4f6c65d14aa8299a289a25ea7cc63b4ab0e73bdc579f843fb98a,"[""CMP:QSNSCYSYFYORTR-UHFFFAOYSA-N""]",false,false
CMP:QTBSBXVTEAMEQO-UHFFFAOYSA-N,TAU:b00014bedbaba3c96c5a7a9a3e5b442e4866a65e4668060e94657318f994bd8a,"[""CMP:QTBSBXVTEAMEQO-UHFFFAOYSA-N""]",false,false
CMP:QUDWYFHPNIMBFC-UHFFFAOYSA-N,TAU:0419eee655c0be9c41cf6dd874bcb20e82c1d73b3da06bc59153b2ebd384af11,"[""CMP:QUDWYFHPNIMBFC-UHFFFAOYSA-N""]",false,false
CMP:QUEDXNHFTDJVIY-UHFFFAOYSA-N,TAU:74b7fd91842d353a60131a6d9a0ba4520e57f3cf7ec16bfb1a086ba2c745e0d7,"[""CMP:QUEDXNHFTDJVIY-UHFFFAOYSA-N""]",false,false
CMP:QUKGYYKBILRGFE-UHFFFAOYSA-N,TAU:10ce1c6816c15bb879005b184892dd86e9d8c6221dd2b9ad753ff1aabe8b216c,"[""CMP:QUKGYYKBILRGFE-UHFFFAOYSA-N""]",false,false
CMP:QVCMHGGNRFRMAD-XFGHUUIASA-N,TAU:c4f798acef36b19aabb7b40f22637be7a8c87c3015d88387180790ccd78086d1,"[""CMP:QVCMHGGNRFRMAD-XFGHUUIASA-N""]",false,false
CMP:QVLAWKAXOMEXPM-UHFFFAOYSA-N,TAU:0e1a415bf2fb244c02d29137c779f4be8cd59e93e81e75646830a35529d200ab,"[""CMP:QVLAWKAXOMEXPM-UHFFFAOYSA-N""]",false,false
CMP:QWVGKYWNOKOFNN-UHFFFAOYSA-N,TAU:ca2dabb7cedb821f45c8d72582b35d258dbdc9fa8bafc862cc7d83df4918f6a5,"[""CMP:QWVGKYWNOKOFNN-UHFFFAOYSA-N""]",false,false
CMP:QXAITBQSYVNQDR-ZIOPAAQOSA-N,TAU:56e93df2e7e75a8326705d192d3a4117d5bb62260c53492268c422fccfabaace,"[""CMP:QXAITBQSYVNQDR-UHFFFAOYSA-N""]",false,false
CMP:QXKHYNVANLEOEG-UHFFFAOYSA-N,TAU:b0ee9477e392ec9b11a2f22592bdb3baf54bd2215dc66dcee584f74c7bc258c7,"[""CMP:QXKHYNVANLEOEG-UHFFFAOYSA-N""]",false,false
CMP:QXSIYYQGSPCIHN-UHFFFAOYSA-N,TAU:ea249137e9d4585cca17eb8e5d3f07dbbee46be42bcf9c9cfafe9b3d31ed6ae8,"[""CMP:QXSIYYQGSPCIHN-UHFFFAOYSA-N""]",false,false
CMP:QYPPRTNMGCREIM-UHFFFAOYSA-N,TAU:c7125ed3224472c6d43d65dd2c8b1b728986092b8980ccdf73aa1469cb6a6e6a,"[""CMP:QYPPRTNMGCREIM-UHFFFAOYSA-N""]",false,false
CMP:QZVCTJOXCFMACW-UHFFFAOYSA-N,TAU:dee14dabba28e3d7550297365ad13c39bb0d615a7a96821e0755551123994fb9,"[""CMP:QZVCTJOXCFMACW-UHFFFAOYSA-N""]",false,false
CMP:QZWKEPYTBWZJJA-UHFFFAOYSA-N,TAU:e29ed150cfb9cd1790fca068865fa769dcb82aab345f98398908b20c31a62f35,"[""CMP:QZWKEPYTBWZJJA-UHFFFAOYSA-N""]",false,false
CMP:RADRBZBLNXVQEU-UHFFFAOYSA-N,TAU:7abccf284cf3271de35b151371f41a623022c56b958041228da8d11cff3fdbc9,"[""CMP:RADRBZBLNXVQEU-UHFFFAOYSA-N""]",false,false
CMP:RAPBNVDSDCTNRC-UHFFFAOYSA-N,TAU:f6c60418c6e09493458ad8e4ba29052a09d18b96876ac635768c9aa7214ce442,"[""CMP:RAPBNVDSDCTNRC-UHFFFAOYSA-N""]",false,false
CMP:RAUQLNDTFONODT-UHFFFAOYSA-N,TAU:a24c916f655fac40d6b6fdf54b6d6dd49dc31f033c267e545700a9c9abd9b8da,"[""CMP:RAUQLNDTFONODT-UHFFFAOYSA-N""]",false,false
CMP:RAUWPNXIALNKQM-UHFFFAOYSA-N,TAU:c2384e9da973ff266d3337fd543fed3b16bcb5d925d45e177fb24bec825a1450,"[""CMP:RAUWPNXIALNKQM-UHFFFAOYSA-N""]",false,false
CMP:RBACIKXCRWGCBB-UHFFFAOYSA-N,TAU:2e31aa0b5d09edf5dec83d16f27705763d59fa61a7ff121ec340896b856ada1b,"[""CMP:RBACIKXCRWGCBB-UHFFFAOYSA-N""]",false,false
CMP:RCFKQVLHWYOSFF-UHFFFAOYSA-N,TAU:a25310c7027dba6a3598c84f71911314a9ac14a18bd6da08719650e33d47fc57,"[""CMP:RCFKQVLHWYOSFF-UHFFFAOYSA-N""]",false,false
CMP:RCGYDFVCAAKKNG-UHFFFAOYSA-N,TAU:1dc1356bb3f8ccb145a6f6990031af630abbde3972172b77aab070474c65aa0b,"[""CMP:RCGYDFVCAAKKNG-UHFFFAOYSA-N""]",false,false
CMP:RDHPKYGYEGBMSE-UHFFFAOYSA-N,TAU:038fe59d5ce46a634e53020d818532bc881aefbaa589e70b4d7da1d58641ae27,"[""CMP:RDHPKYGYEGBMSE-UHFFFAOYSA-N""]",false,false
CMP:RDYMFSUJUZBWLH-AZVNHNRSSA-N,TAU:0f23f54d08d17636bfd2b5108142a11cdcf14996fa959b81898b2f6db500f3c2,"[""CMP:RDYMFSUJUZBWLH-UHFFFAOYSA-N""]",false,false
CMP:RDYMFSUJUZBWLH-UHFFFAOYSA-N,TAU:0f23f54d08d17636bfd2b5108142a11cdcf14996fa959b81898b2f6db500f3c2,"[""CMP:RDYMFSUJUZBWLH-UHFFFAOYSA-N""]",false,false
CMP:REFJWTPEDVJJIY-UHFFFAOYSA-N,TAU:fdb10e6b0c4171d15d65eac2cd8b2afb39a517957cefca653921303553100680,"[""CMP:REFJWTPEDVJJIY-UHFFFAOYSA-N""]",false,false
CMP:RFFLAFLAYFXFSW-UHFFFAOYSA-N,TAU:ea41328694e99204b2183e12a932ab94a4c3578b73254aa27f088453bc27be78,"[""CMP:RFFLAFLAYFXFSW-UHFFFAOYSA-N""]",false,false
CMP:RFHAOTPXVQNOHP-UHFFFAOYSA-N,TAU:9594d6554481ae705e34c4725b7f3a9b5dba2473d6c5446c3e91c1b9495b2086,"[""CMP:RFHAOTPXVQNOHP-UHFFFAOYSA-N""]",false,false
CMP:RFTLRARXCLEDBA-UHFFFAOYSA-N,TAU:2dd187a064ee3ebf79e3b0fe9a5a86625d4cf9c7f46843008c8c8acaba7d197e,"[""CMP:RFTLRARXCLEDBA-UHFFFAOYSA-N""]",false,false
CMP:RGCLLPNLLBQHPF-HJWRWDBZSA-N,TAU:7be9c41dc9dfd5203fdb877cf5d35cf125d6feae05c6044b87601efb677a8172,"[""CMP:RGCLLPNLLBQHPF-UHFFFAOYSA-N""]",false,false
CMP:RHMXXJGYXNZAPX-UHFFFAOYSA-N,TAU:b3b5c2f67314c012095b5d8e9aa0f834e5a4b1b49ffb3855caa1b2bfab3e67ab,"[""CMP:RHMXXJGYXNZAPX-UHFFFAOYSA-N""]",false,false
CMP:RHUYHJGZWVXEHW-UHFFFAOYSA-N,TAU:06e45383ad9ddb1532a73e73f7c0af367cd89279da9e1729b58e60be53a70e12,"[""CMP:RHUYHJGZWVXEHW-UHFFFAOYSA-N""]",false,false
CMP:RIBGNAJQTOXRDK-UHFFFAOYSA-N,TAU:0384a00192d687bb010ac5c91d53946ba92565e06468957f75cf87ee9e5ad329,"[""CMP:RIBGNAJQTOXRDK-UHFFFAOYSA-N""]",false,false
CMP:RIOXQFHNBCKOKP-UHFFFAOYSA-N,TAU:231bdeeeb8f5a744de4d403311c4f86f0cf93d4a52297db4bc1ae201870590f2,"[""CMP:RIOXQFHNBCKOKP-UHFFFAOYSA-N""]",false,false
CMP:RJIPASZIRLEOEO-UHFFFAOYSA-N,TAU:f15524b95b1a112d9eccad601a75a069605dd549a741d62409a484c7f19bde03,"[""CMP:RJIPASZIRLEOEO-UHFFFAOYSA-N""]",false,false
CMP:RJKGJBPXVHTNJL-UHFFFAOYSA-N,TAU:4f5de104cbabf11f3405434f5a8d1b90dab297ca60d9a19bab88467449bdd81e,"[""CMP:RJKGJBPXVHTNJL-UHFFFAOYSA-N""]",false,false
CMP:RKUNBYITZUJHSG-PJPHBNEVSA-N,TAU:3b2e3b3623e3609f477a4872bccda1ec9bf38aa484fe16822a53594d6f54272e,"[""CMP:RKUNBYITZUJHSG-PJPHBNEVSA-N""]",false,false
CMP:RKWGIWYCVPQPMF-UHFFFAOYSA-N,TAU:6692c3b64d343f3b6a96cd02cbf121fe334cdce79c262fa48bfd0ae8c0f192e0,"[""CMP:RKWGIWYCVPQPMF-UHFFFAOYSA-N""]",false,false
CMP:RLBIQVVOMOPOHC-UHFFFAOYSA-N,TAU:9ad4ef78c493cff985b20bb695f3bea9a4e5413173fe7b817e6eae130b9d49f2,"[""CMP:RLBIQVVOMOPOHC-UHFFFAOYSA-N""]",false,false
CMP:RLLPVAHGXHCWKJ-HKUYNNGSSA-N,TAU:b23bd310654343a9a5db9b1af058db82760f0af6705d6c10da92bff9492d8f84,"[""CMP:RLLPVAHGXHCWKJ-UHFFFAOYSA-N""]",false,false
CMP:RLLPVAHGXHCWKJ-MJGOQNOKSA-N,TAU:b23bd310654343a9a5db9b1af058db82760f0af6705d6c10da92bff9492d8f84,"[""CMP:RLLPVAHGXHCWKJ-UHFFFAOYSA-N""]",false,false
CMP:RLLPVAHGXHCWKJ-UHFFFAOYSA-N,TAU:b23bd310654343a9a5db9b1af058db82760f0af6705d6c10da92bff9492d8f84,"[""CMP:RLLPVAHGXHCWKJ-UHFFFAOYSA-N""]",false,false
CMP:RLSSMJSEOOYNOY-UHFFFAOYSA-N,TAU:dbb37b9fe1142c695c2eb9776e8df24fe0807177f2115dd5e953e9a45b32e31b,"[""CMP:RLSSMJSEOOYNOY-UHFFFAOYSA-N""]",false,false
CMP:RMBFBMJGBANMMK-UHFFFAOYSA-N,TAU:f41731bf0d08578f4e90ace6af60cca5dfd50dd9142e39085a11daf6d9d64518,"[""CMP:RMBFBMJGBANMMK-UHFFFAOYSA-N""]",false,false
CMP:RMJRHCQQOOJZIG-UHFFFAOYSA-N,TAU:02c466df39693a3e02375364fe809feabcae33c3d969ee42235fbbc2dd8cc711,"[""CMP:RMJRHCQQOOJZIG-UHFFFAOYSA-N""]",false,false
CMP:RMMXTBMQSGEXHJ-UHFFFAOYSA-N,TAU:73a506a14d04e8d8465758c7adfda778dd08377aa1476c753bd0d04e144a52e0,"[""CMP:RMMXTBMQSGEXHJ-UHFFFAOYSA-N""]",false,false
CMP:RMZNNIOKNRDECR-HNQUOIGGSA-N,TAU:ddc2d8a8ab9fcc3d889cc15419fcb338ad820fe945fd0363830e3eac54082db4,"[""CMP:RMZNNIOKNRDECR-HNQUOIGGSA-N""]",false,false
CMP:RNFNDJAIBTYOQL-UHFFFAOYSA-N,TAU:ecb48200993ea30d71051c5b7aa56a15debe40a85d2ebe281f51f89a14414d43,"[""CMP:RNFNDJAIBTYOQL-UHFFFAOYSA-N""]",false,false
CMP:ROSDSFDQCJNGOL-UHFFFAOYSA-N,TAU:047aaa859de4a39a1f4a0eaa77119edccc826e5fe60d51c48e567e87197a2a55,"[""CMP:ROSDSFDQCJNGOL-UHFFFAOYSA-N""]",false,false
CMP:RQKFYFNZSHWXAW-UHFFFAOYSA-N,TAU:7eb061c59652cbf8f8ba09f06f2a48de4bbffc5494b43d9dc7221a5f83cc9620,"[""CMP:RQKFYFNZSHWXAW-UHFFFAOYSA-N""]",false,false
CMP:RRAFCDWBNXTKKO-UHFFFAOYSA-N,TAU:a6cae4d7379e7c247ac92b1df2513e99faa59ec21396eb611ed5ecca40c917cb,"[""CMP:RRAFCDWBNXTKKO-UHFFFAOYSA-N""]",false,false
CMP:RRAMGCGOFNQTLD-UHFFFAOYSA-N,TAU:06ad616fccceb47a568b677df68638d61620edf303527b2088aea0a953f06808,"[""CMP:RRAMGCGOFNQTLD-UHFFFAOYSA-N""]",false,false
CMP:RRHGJUQNOFWUDK-UHFFFAOYSA-N,TAU:42afa455bb292a3f299503d17e6d4a41c55549fd7b934c270decd23f57cd5e3e,"[""CMP:RRHGJUQNOFWUDK-UHFFFAOYSA-N""]",false,false
CMP:RRRUXBQSQLKHEL-UHFFFAOYSA-N,TAU:108dfc6e439e7d612fded8c476fe6360064942aa92c3187b9cbbec6cb99590d6,"[""CMP:RRRUXBQSQLKHEL-UHFFFAOYSA-N""]",false,false
CMP:RSFOTOSOKJMMCB-UHFFFAOYSA-N,TAU:6857489e046aed40dff79a87e2ddba866146eaac1ef71bb1a51eb27ed775b8ad,"[""CMP:RSFOTOSOKJMMCB-UHFFFAOYSA-N""]",false,false
CMP:RSPJLZQIZABVSE-FFVOIRBGSA-N,TAU:e5c825dea84910a887fb78b966aa896620f929ea030652a9e53ca70fc0be5564,"[""CMP:RSPJLZQIZABVSE-UHFFFAOYSA-N""]",false,false
CMP:RTDCJKARQCRONF-UHFFFAOYSA-N,TAU:f13ac9394292a07d280e4cf247c77ffb55fb050d40ec811bfcf1c3bd9da3bfd6,"[""CMP:RTDCJKARQCRONF-UHFFFAOYSA-N""]",false,false
CMP:RUDATBOHQWOJDD-BSWAIDMHSA-N,TAU:86b31b641681184b1ed8e3e9ae6b3977c9412b3f7ffbbc3b369dc3979ca70a0b,"[""CMP:RUDATBOHQWOJDD-BSWAIDMHSA-N""]",false,false
CMP:RUDATBOHQWOJDD-UZVSRGJWSA-N,TAU:86b31b641681184b1ed8e3e9ae6b3977c9412b3f7ffbbc3b369dc3979ca70a0b,"[""CMP:RUDATBOHQWOJDD-BSWAIDMHSA-N""]",false,false
CMP:RUFPHBVGCFYCNW-UHFFFAOYSA-N,TAU:b2a989a03b5c3751c7978f69cc2d3d67de3aff3c856f885961236e6018e479d6,"[""CMP:RUFPHBVGCFYCNW-UHFFFAOYSA-N""]",false,false
CMP:RUPMSBPCFQDMAY-UHFFFAOYSA-N,TAU:56967a857f9d07b88462a7a74533e0a51eb7b36d3df11f88f9a3a480a34daf2d,"[""CMP:RUPMSBPCFQDMAY-UHFFFAOYSA-N""]",false,false
CMP:RUVINXPYWBROJD-ONEGZZNKSA-N,TAU:729ca7f04d90f9c7692e8f45824888c4ade13dc803ea30d3aa325ab620daa8f8,"[""CMP:RUVINXPYWBROJD-ONEGZZNKSA-N"",""CMP:RUVINXPYWBROJD-UHFFFAOYSA-N""]",false,false
CMP:RUYUCCQRWINUHE-UHFFFAOYSA-N,TAU:278340c81083edff2e757f3bf9b923261e87765cbd09f9ac94fcfe558d7479fd,"[""CMP:RUYUCCQRWINUHE-UHFFFAOYSA-N""]",false,false
CMP:RWGFKTVRMDUZSP-UHFFFAOYSA-N,TAU:d5c6e524eb7b4107b6b62c283535dc6dc827e5f133559ca03efa035b289f605d,"[""CMP:RWGFKTVRMDUZSP-UHFFFAOYSA-N""]",false,false
CMP:RWJQYSGDSYIGMC-UHFFFAOYSA-N,TAU:a4775cc072c669d7f1e833c39557fd79ae668380ddc8532be98c174ff96e01ec,"[""CMP:RWJQYSGDSYIGMC-UHFFFAOYSA-N""]",false,false
CMP:RWNKSTSCBHKHTB-UHFFFAOYSA-N,TAU:8ce680451e9403ad44e8a2426a627de96ff93e7e15ece047f7cee8d07ef07732,"[""CMP:RWNKSTSCBHKHTB-UHFFFAOYSA-N""]",false,false
CMP:RWQKHEORZBHNRI-INHVJJQHSA-N,TAU:a66544f2192090d87b4412bf14df309bcbed4b0958178894d33bbd6cc471286b,"[""CMP:RWQKHEORZBHNRI-BMIGLBTASA-N""]",false,false
CMP:RWZYAGGXGHYGMB-UHFFFAOYSA-N,TAU:659443d97d7474a1c5ff2808395fed7694007b0532b55d599a4bd7c40892ee31,"[""CMP:RWZYAGGXGHYGMB-UHFFFAOYSA-N""]",false,false
CMP:RXERRVKLABZRCU-UHFFFAOYSA-N,TAU:4a6363470cd8c0425cc527a51c003955219e6dfab36aa8ff0edac8404770c2e5,"[""CMP:RXERRVKLABZRCU-UHFFFAOYSA-N""]",false,false
CMP:RXPKOTQRDGEKFY-UHFFFAOYSA-N,TAU:728b197bb6c51d1bfd1dd453df9daac41cc78c095b9dea878332abe645505f06,"[""CMP:RXPKOTQRDGEKFY-UHFFFAOYSA-N""]",false,false
CMP:RXXXJEQCRPLSOQ-UHFFFAOYSA-N,TAU:f36661ab85a91a8d763f070c8f403b21ed7c154a57905065d2e3e0b0567bc0c3,"[""CMP:RXXXJEQCRPLSOQ-UHFFFAOYSA-N""]",false,false
CMP:RYHBNJHYFVUHQT-UHFFFAOYSA-N,TAU:53b5b2411b4bfe41e435d13df6e66c572946e99310064792e760333b1b14cb05,"[""CMP:RYHBNJHYFVUHQT-UHFFFAOYSA-N""]",false,false
CMP:RYYVLZVUVIJVGH-UHFFFAOYSA-N,TAU:693364cb16a9ea2db2493781a03775786357480fccd518a3e02a6df57493fcf4,"[""CMP:RYYVLZVUVIJVGH-UHFFFAOYSA-N""]",false,false
CMP:RZCKTPORLKUFGY-UHFFFAOYSA-N,TAU:b28ff3f53ea39e9b27ee5aa94175bfd3d3b72b324bbe5dbd86449c9a940b4b64,"[""CMP:RZCKTPORLKUFGY-UHFFFAOYSA-N""]",false,false
CMP:RZEKVGVHFLEQIL-UHFFFAOYSA-N,TAU:8dbce83dd566935f922113c4138af6a44f809c29a6dfc89f043d2abc9e282776,"[""CMP:RZEKVGVHFLEQIL-UHFFFAOYSA-N""]",false,false
CMP:RZILCCPWPBTYDO-UHFFFAOYSA-N,TAU:43e974b8d0c43e6db62fedcf443fbe8d2e56f24e1bf91fe49a3fbcc1ccad5cda,"[""CMP:RZILCCPWPBTYDO-UHFFFAOYSA-N""]",false,false
CMP:RZVAJINKPMORJF-UHFFFAOYSA-N,TAU:2908012d4d1af71b20b6ce8aa15ec902a6ec288a21be1855d631a6045052fe25,"[""CMP:RZVAJINKPMORJF-UHFFFAOYSA-N""]",false,false
CMP:RZVHIXYEVGDQDX-UHFFFAOYSA-N,TAU:f0c6b09cfc7aa95a3893229e14d4113ea218fddb47bf17ce6d0e210f69a32de5,"[""CMP:RZVHIXYEVGDQDX-UHFFFAOYSA-N""]",false,false
