compound_id,dataset_role,clear_positive_count,clear_negative_count,record_keys_json,review_status,decision,resolved_label,resolution_reason
CMP:WAPNOHKVXSQRPX-UHFFFAOYSA-N,external,1,3,"[""REC:0f84367c995ea06649a3ba68c26278c09b38dab19e0e04c0f493e08526834b71"",""REC:3bd050c0327269e707517eb4115c9b1a896312e14d990e3700f785cbd30ed4b4"",""REC:53c2e8578efaed72ff2e7725ff87aa8da920724d4f6bf91d865137799d7e960c"",""REC:c9b4a1ab01691197e11aec4a3a9fdf7e954bb1ffd72d539d3f68e3818b5f5234""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:WARCRYXKINZHGQ-UHFFFAOYSA-N,development,4,2,"[""REC:18ffa2ea87f8c53e5160667522be937b406bfa044d2a948bb75a1878179a584f"",""REC:19c83ba372e2f75ec839be6a08c50efd98e357d1f6e1ea4c0059a8b82df408f6"",""REC:1fde28f974abaf260659736fb88cb17a7fd3566f55fabb1a4285b8dc8e6da0a4"",""REC:4f25bc028121e3f9e336a2ad6b90054eb9c0bbf7c650ac620811ac63002ea63b"",""REC:5a88bbb979324d87a0f97f901c3e44220fdc69dbe8fa047ce4f259ec7293056c"",""REC:659cb114edcfc5b8f6bb2c00b61d7e29c57f92a60b8bbf092cf3a37a4f633c0b"",""REC:ac606e5e26416ad8256f2de74e4f67b3987941f4dcef6a7e913190b43ee0532f"",""REC:c3665f5aae5ea44f3a5a2f48d65e9856de3a381b58e7e3ba18fa90b854b27da8"",""REC:c6879ff06b5dcc29b50eb68068a6bf0c62c44f90145ed84155f1d3db7e2fc657"",""REC:c6d42673784dd5279ab3fb627778bb78f63b2f5f438d49508959fc97307d38a8"",""REC:f8479dafc76cffdbc5dbfad56769ad71b3cf32a8fe140f00699313be03ca7988""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:WBNQDOYYEUMPFS-UHFFFAOYSA-N,development,38,11,"[""REC:0248c6f271b04345487dee950040d915458858472503850b1607aea942257192"",""REC:05b981f54ad250874dd038cc07ed101ab17b71ebb1c9592b6423f0692fcac82a"",""REC:066b479565759f7c4ad5e33315acf49d926a7f8037f4753ccedb7aa08cadd858"",""REC:136d99b2cecfb213053e2f48f270b845a933179d4e72beaee9d4ee258b071fae"",""REC:165938e4a2dfa46b8ef530baac4a5d14c5ee7907d0c2da3166d2f511674c7ac4"",""REC:169c886b3ae2fa4664aff235ead4e88c325de2a1062dec85fd6829ead1c93319"",""REC:1f977857597fbc0eee8e6a1b2364abbb976602bd5e417818210fc1e17a14a8d3"",""REC:272af2ac47196844dca0129cd3eb8e5a92cb92074c9b7d2ddd7623d0f5ce3c23"",""REC:2846780dda7692e36868907982851499be3818d5402be39821f64375d0c2a54f"",""REC:2ac35acbc691a727a25811d1b29c82ecd7c3836140f2e0b2ff76e77d235dc14e"",""REC:2adc0646de4a07e435a5b677c7610bd25db3bc246db7ec4f3b4e902d1d589352"",""REC:2ce859dc84f2a619748651e62d87bac433d6d6ae8937a50acde4a1822fde8246"",""REC:30eb990fb123a577dc6ae6318e270fe409aea37eb336744bf6e6d8de61e92bd6"",""REC:31cfb4c6783f77c603fa10d34208f05136e2c149ba3549f7afbe1bb4be502825"",""REC:3c193c888cbf347780052e43d6f39c41ece06289769dd669d218e3cf45ecc7a4"",""REC:3cfbfa14dc853e3fa73ac75404018a4fdad5fee4b9d0a1d7b9b137a6b330e57e"",""REC:482d3b0fbb59a9ae15af8062a9afa142d06d09270ae427bd08f5c0b9a9c3f527"",""REC:49528eded0510769358a8ba42f86b02ed0fdb7240ac8a835f0731f4dab18e0b1"",""REC:51b22cc846688443e6504bf942639f5ddd48b67eb44ff154cdd72131ca79dbba"",""REC:59e2c58848a82e59ddf0296db9e60b03866c91bcb1235c66c313f7976615bc6b"",""REC:5fac6eb0847f51c43783ba0fcf2cc9fd1186f81008cf6be745fb435cad6249b1"",""REC:5feb89094a3f783cae637c5338eb808c74d60984d8fb59cecd024cf0489195d5"",""REC:69062ae57965413498a4a256df95fd610024c018e86274e10a0b9088bdf808c4"",""REC:6afe1f078126e3883c7eb9a5e28b32ad15dde41426fbea5534f3f6e911e1112f"",""REC:6c17a437e9263de0367ff0c66f5e94a908dce1c4bd91a783470fc197c73c409c"",""REC:71790665fc402e6514d1a42a78ac793ebe200d41be192d6c0c2a40f35da2174a"",""REC:719432740cb5b3b9d3497b7e699fa7f03a55dcc66ecdd54030b55764e06e7fff"",""REC:7411a2c94cabea1b6b819add04acbe21ec5bb57ce9263c72fad19ff1ea9bdccc"",""REC:75df6a81995ce3239a4c70253e417ec5ace4ed4559116cce03af2311c606823e"",""REC:764b61fc2d95db4d792749e4a5add1a3580f89eff76ff348717e4ff2294bd7a7"",""REC:780a50b7f285e7e139daf83b97568fb7ed4c74c947cab29fd39dd5434e587f8a"",""REC:797f54a475e356c7b5a442c3004842a69c76bf626e698bf547007b1358f8b9b2"",""REC:7f04dba8a916587f22c3c5ef117cce29b34e169b5110ff5205d5a173e5b7718d"",""REC:863faadcf0d5784c0a4a7be8ae9c29939957c34d018ffd17d4c51054dea88b28"",""REC:874a0e47098fac0fab169f64c1cdcee2d519317f52da93ddfacf3cae4d4ef677"",""REC:88648d0c09a60a2ebc1a0de531fa9d3f396775d607ad8d4fca44fc3c87df2fc6"",""REC:89fd54ab2c402cddba0d674c1bc01ee71165b1469f7e246455cd6c0dd3c4c2e7"",""REC:8a072bde3eac573b5adc45e979bdf42c5da4fe9d13ec36086adcc9c05d3356b1"",""REC:8f7cf66f95bfecab8e4deb5063c253ce587eedd38efe86b2cda5daff5e948610"",""REC:92385eff70b0485dc04587aa614b5df59223df1b3512c1bb17a44e79d8f4faee"",""REC:9a67fb1305e84831e96cf17347f76e200799e85c335dfac433d873853f966688"",""REC:a162d8b2837bce7b6709001eb1137c7a640da72df0237e9b992971a19092819f"",""REC:a1f15c31c371de71a3cbf020fda0a5403ea0dc0beeddea9c8c02406c402c5da4"",""REC:a60642d11f7509bf37747573027b5ff0bfbceb2a8dc8d2aef35000b49b75c51a"",""REC:a6feeb37b883e39b63e2c3d756431a79bdcff39b83f32f2a1eb07bcd8bf67bcd"",""REC:a7858486ce7991bae0f114885d1228647ebdb831882a90b2732fe26f564b18a1"",""REC:ac1ad1af12465aa7192afcf7b3455c2770bad1880ce170e8ff2f392f56220bfc"",""REC:ad53e11a66d2378d9efb8d0e284d7104438645edc5dea9171b6f7b00c76909b8"",""REC:ae659387f5e1047a561139bf01707a532891db3710e88d742d3f1ebb637add9d"",""REC:b2feeb6b226007e103f786322c6093976ab40a6705c9580f8520bc65773eb3e6"",""REC:b6759d5d84dd171bb0588b5dd6da5c754e5fa62a0da7f4756ea3734fd7391645"",""REC:c1c013c1a1cf3b5925205d84868adef99e224aa01b8c1eae2586cdf38f7b9475"",""REC:c25eff05ddbe13f49f858f31361e6f6ba6adc193df2a58b5bd2c48d55409f62a"",""REC:c7d87512e4ddbeae67596e3154c36b67788c8870c16ad7779a9fc62cbb73f010"",""REC:c844ed7f1cfe73fa094da8a694ff880e47fa98bdaedb281ae4ef82daa89a7e72"",""REC:c86a22b4f062e777d740ebb03e3aac9325f408d6cb30e0afd8a51a5ccc455471"",""REC:ca6dc11d26db3826ded54f43f6295f669f959531a282a73e2c4d0fe0879e5805"",""REC:cb568429d79f22d48741f95d77b20de6b981ec45db12e724de653798086222de"",""REC:cf6ec6b2ea66cceef1fd05291b38bc728c5d9494b27a1d942d1412df2a65a947"",""REC:d4405db6c751a2041410b201ab5e952e2c5f793763037bcd8c7139cac1ecab1d"",""REC:d555173acd15d944518631dd53bd60d3c2d51d14922bfc589eb2e5a983bdc899"",""REC:d65777a2be50c0d2eb1a9925c88133cdf32bcabb0202265c22591771baabce8c"",""REC:dda0df1cc35ae4f11c3467f93b4f4fcb6087c3f273ea3156a83cd54d5191fb1a"",""REC:eadc4da101ea2bef5baa765d1fc42e75829733dd55ea9ba8c37d618ee482dd6e"",""REC:f0139f45b4dc78240c87666a75800ec51ecb85f5f908fa56d5ef10f765ef1c79"",""REC:f08a5ff752218cb4ec1a41c3832604f10e09dfdd1ce31d3fae41a3b40e173c38"",""REC:f22023e7544cb831a8f68bf81e433c23fbfd5d0e7eb43aad5d9d982549a9b055"",""REC:f4ccb8537ce65f4ff9f87a2df4d159152fe9a783692acb93493d7f29d9c3a4a0"",""REC:f4efd9dbc58215083efabbda582ff00ba791304b8c0ae3d23ca5a1d4032a3536"",""REC:f5d4f8d103ba1b8d6df503415735f5b001e3c8c1915a180149c4b33c08a1f63d"",""REC:f60ec867efde1b635fe8cc462ad68e1491c86503906740633c7b898ceea61b76""]",automatic_resolved,assign_positive,1,明确阳性记录数更多且差值大于 10，按规则标记为阳性
CMP:WBNQDOYYEUMPFS-UHFFFAOYSA-N,external,50,3,"[""REC:02bb4c3d1cb71387fd6770c457c449b606eb0eef4a35ed35cdaf1ce3e697c157"",""REC:0ad9cdbf702bc05d8f07ce947af45964d946615f56a0ca61bab80ede8c1d26d6"",""REC:0d4382489f8f11c97b0bdaa5b92f0be992b42c22fda776ef4928141a2070248a"",""REC:0dce5c9fbd5093e9e17ec0e582123172520c465ed0955de1d5df54bbbbc09a92"",""REC:117321bc22d50c7d8a5e9f0498259e737bc4521f6016b3173a81a977d7d8843d"",""REC:185aa19d492a5bfb4b8cd612fd217de56b90b73064922884b9a44bbf4549eac0"",""REC:236b9357423724dc4b06273ee7185fa52da7de6684bd51a62ece6c4291653cb1"",""REC:2619856d77be4d6445cc3d8c86f8f55320520d11361f910d5880e838f5051db5"",""REC:2b59181893261f59d07074a0284e6e428a544741a2ce9f794868c9c84a5af31d"",""REC:2e2ea9f620551f2f6a6f995f815f3f5693f3264a428c7f4a96b60a3129366e5d"",""REC:30208f2d84e39d45f2abe49edfa69e2a6810c385e09881fd37a4de2fee2d5f88"",""REC:398415f3b82f015cdd4069e4ab3e4a3e3ad0accc14a0a19453b014168c754c35"",""REC:3d2197d9f3ae8aa66067b58d290fd274d0cf74736885a73d373fd5becb511658"",""REC:42807ab92ab2ca874efcb71ddadfa59eb91c78a21e76e1a03ec18754827cfa1f"",""REC:431c1f64b35c8bf7fbc887a56f8388a5fb7618812939c1cd0841340773cd120f"",""REC:43d54f005178fb1d88d1c92fd1dba6996e4538a40a2d3067c804c15b9be09099"",""REC:4421f0a1caede7299731c1eb950853f7a3bbdd3779647655c7dbebd71240ada0"",""REC:4573b3f66537a8d56dbddc531b6476a0491b6631230604a94aea7a715c3ba209"",""REC:4691c3d099187cae751b1f77ab8dd565455790ee60a752fb275590fbb69429f1"",""REC:48d50a0ee16dfada04b3f5b6af6813aef71100dab7d4d08f24517d7a05008142"",""REC:5030bd92c994011cc83b8169831d01804c378875dad4fbed54f702750ea6bcfb"",""REC:554588a5f18a8025e332d59d6fe9a79bd2e9e1d1dc5cc98a4589553d24f5cbea"",""REC:5b7333dc33ba75b98143db4700efa56ed02575bdfe635d4b94872a0094474924"",""REC:5d562d6d20b64b66d2e7b4d2ceb4e134a9830c2d1787c63c304c0c1f6dfad36d"",""REC:5dc49457d1fcd4da4d3e3ef74a8ea894ac19ec624bb54a8d2ebc878b09f0c51e"",""REC:6a817ddf342419531e2cb438bedf02017b256307264f6acd34d0781b912c81f5"",""REC:727b7f87574c4a571f2b2839d363b229c79b52b587aa9fcd689f5e7cc1ebf9d3"",""REC:7305c1d1f08f23fc8e4ae153ec0310404c008698a818f5c0b1c6860e373c61c7"",""REC:812b02a0678591b60152aed2db4da56ce859acb9a728ff0e134e84f0f1ef4a6e"",""REC:849a21017a4cc46923154b3751da978f59aac23499c12fdf0f33a05e15bd7fc4"",""REC:872ab3bc8978bc957b9262e650c970ca9a483e75cbe2ebeeea75efdafa3a24e1"",""REC:901940f8d245872b72d2b4f88bb7dca6242e48d10212f92c75b1d95b44decb4b"",""REC:9963b1b4df538356002a21a2e7f91a82445844371be22b9529a2bb122a8ec599"",""REC:9e33192383a2ab25d6a1599f6f1547147a530dce7c2da1bf2f1ec02342ac1867"",""REC:9e75e0348cbb5cd0e57661afd155791102c1e0b84e083495f332c02357f3be91"",""REC:9ec87c810ef47fee831d6df5b0947d1e986d81650aa7478fdd316aae71f5f13a"",""REC:9f01658f2cde11f9887b8c3500a3f8545f3fc312bba18de0c79dd68294f36aa5"",""REC:a105e6b3ec70038e55ff97ef4a1670443c48eb3b88afa46272eacb9d03a359a6"",""REC:a277d64b344fc7fdf3fbabb8569bea37201ca0b268f4f2e6274b892266da39e6"",""REC:a399fd27e441c77e039c94145666035fd8360b2ecf12822cd4ca4e8e4437f737"",""REC:ac31205af561c658c0b950670795246cec98e4a06a8a1919c2a1c37960695b51"",""REC:ac79d871962b5cc35c08064ced16400584da74d7f10e1ba2061dd919ad2f6ac5"",""REC:adfdd020675f915cc8efe373f725eff22fb10c4044ae2612c8b4aaf84fec5920"",""REC:af971989c459093e35f1e476b33acc09fdd4f81d7ec9d943e74c80f7f30b44a3"",""REC:b152a2f8f2f18b3cfd3d335917767fadb768f26c098c8fa9257ed05306919013"",""REC:bcd0c976ff9cc07522698693626c3745984ea5005ccef11f6488558f79e1c6fb"",""REC:bf37a6ac3d43380d8230d737b26c3ae10b5f51417026da2ada8c329b0a37791a"",""REC:c4ee9f789b4ad9635dd350b8c4c398aaa964edc2323a8e76df4078201efa8856"",""REC:d2357f8ff79121eaf6b3b6378c8f20f3448a674274ec318e46119f4f39028699"",""REC:d45bd7b62359132094fb64d090f00c9867f689041abcc0ce6e7c6e6b75550c18"",""REC:d8c8e6dc2c06572dd29ff695ea4721d356eb3b41751d63f7027ff4c556bd91f2"",""REC:f3569a013001ceaa72b5809db1eac69662492e5e60e6c46a8af9dedc26c054e3"",""REC:fe28fdf3c8e7b9b87eeb1c8c25a9b053f833a0ca7cc8227de6a6490239c268bc""]",automatic_resolved,assign_positive,1,明确阳性记录数更多且差值大于 10，按规则标记为阳性
CMP:WBXQXRXMGCOVHA-UHFFFAOYSA-N,external,4,1,"[""REC:2d7f8cab2a5b0b13934c88daadb7430f3abd738fda9e6f20082b4ebb33d9f86e"",""REC:9564e1df3dcf23fec0e4a57789066813f625ef75cff42de37926ffe6cfbd4458"",""REC:b300dd02c8edd7577ab7013f7c9741174f99b6497e7d42423cd264db0067a133"",""REC:ca30d5d7cebd507eb6c979cdebaabd9a11e7f940611d416a4154681e191b50a8"",""REC:fce0ff0a0564ff79d82d8a47b63e231bdc10c5674e854c82344df4ffa841171c""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:WDECIBYCCFPHNR-UHFFFAOYSA-N,external,3,2,"[""REC:03ef2b278e7b7fc77b3aaa162e177cb66729ed2b0341bb4332a56f661cee9348"",""REC:22abd4174134cb05cc4845a4af8b5a0df9b037247561898f5754ef6ea2eb8fed"",""REC:73d0222783b62072064f260d0b719ca2a2473a0d773d718657015117b1569c21"",""REC:d37ff1e0154e056517ab04fd49f940cf001c77d4e94ed96c9dd8d3111c091a1f"",""REC:f1a3bd81229ad7b0213db04249cc9f6093e8172a96538aa2b2073e85c75a050d""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:WEQODPBVLBGVHC-UHFFFAOYSA-N,external,3,1,"[""REC:2e51e83f02845e7af4dff31dabb531a4b4f486db50594f3f7664bdeb6fdb1c85"",""REC:4cdc3fcb4cadf3a468ec02c2e60c23ba62b5c61b06226d70ad1ecb68f9c0ede7"",""REC:a61ae8fe2f21bf4745457c6835b9d03f1281ae7a97a344eaad64abc1180b9df2"",""REC:fb7efe3a7afea0ca456b5ef3c9fba0be52064eaf781bc8d8d7594d06152f33c0""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:WHHGLZMJPXIBIX-UHFFFAOYSA-N,external,2,1,"[""REC:2c2741b7f13133773f92b622c6bb11231d6b9355bac5fc484785435a76c647e6"",""REC:7451102024c27ad17ecdfaaa057affd274d843ce1bfbe4325caa7fcdc681f18f"",""REC:8b680b9e437dde4d07d502f5c764c83c6dcd414964b2b86bb14509444ec50043"",""REC:d0b47faedddfc30dcbe431f7d10ec718a1979b052dee62a99d82bd63db99439d""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:WHIVNJATOVLWBW-UHFFFAOYSA-N,external,2,2,"[""REC:2bd8ca47e67c13595ad9b58e86192f49730311e9c60b1bb298b53a09f42d81ec"",""REC:2f61273b89517fc1a55211d1803f483b1afee451f3294cf5387a923737ab5659"",""REC:4957adf2df82604de274a5f2496d55990b07f2a66f5ae9e9a448a49dbb70fbb5"",""REC:e2dc75cfa7abcf4f44d3ad73b0fda431a490f825da027ec7e7714cd6e377c866""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:WHODQVWERNSQEO-UHFFFAOYSA-N,development,1,2,"[""REC:1a6c3780ac49de5b739843f32776435f4be56fb1ed242d4d9265df4199901bb3"",""REC:22b30ddc9ddd0d2387f010a2184892e48c648e0dd761446e3ccde02bb4c2c665"",""REC:2491e84074725fa731144026f80016b62af47828cdfc0bac1f3f9a7cde8fea0f"",""REC:525fb0e8a5cefc4239b397cd877ca4fd73cc904fe410ab5a56efd1dfcaf12e97"",""REC:6401e1e6b83de906199cf7d813825603d106acfa495e6057777be942d48e8703"",""REC:6e9a11c0e942ccf441e5e6568f968546343dea93c58ac203b4faa13bc6dc00c8"",""REC:78685113a2b8676c2391530b4652fc48016e3814be46e0dd568f33fdeef37ea1"",""REC:7adc3da009331a8c31384a26fd4b338eba94f565abc3d63622c8ad55f08b3e1c"",""REC:8ac9df68b820313145810d241d7f7306950dc05134e4d6f2b0f7582d05a51869"",""REC:b4b4030ba688871d33d4f24464296e8cd6326d43068cb414ffbbfef2251b7faa"",""REC:f75ec607c26f824afea7e125e50b9bc90ff065034364617a00bd9db615c4ed93"",""REC:f8033edf3256d7b3017968d5a458f81285f795712188fe5c84413f6cb23a2e2c""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:WHODQVWERNSQEO-UHFFFAOYSA-N,external,1,2,"[""REC:139e1043032a597da5bd4a2e2eeb2bb9308c35dec7f9dc5e6fa1555a23463b80"",""REC:7c550f226b8e87930ab9fa49245c642fdf6ac4ff71388989bb3b2a7286a5574a"",""REC:a85d49b1f5b898e9db3d459c26aac8dbfa676234e8d3d8af99b9046ea1b64741"",""REC:c27bb16403e83c111d233135559c6d96cedd8b59b7f7387ea0756091d90f635f""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:WKGXYQFOCVYPAC-UHFFFAOYSA-N,development,4,2,"[""REC:0433b9f48983cd89ac573ef2ad5da09b06f973dc967df38dcfb00bb606f0bcdf"",""REC:0a399fb98f2923645604dc145713ad70a8ed0c258beabe3ce4c639453289ae86"",""REC:195184139e2ef4ca5592b8f6f3c0e143d866c412e8ca5ebb89a59c8f44c50207"",""REC:538f04680c14c226d72c0abfb26f2582ae23dcbca3a85bc31c47fa8f0a6acb91"",""REC:6f2213f476e69d88d95816f52df8d501a0ae59093a9514ce185945d987a0a9b1"",""REC:7125a02ccc692de39e990cb99ea4b39ad22aef6d245a9110c71f944adbddf635"",""REC:7b71e181e2a30835ef4bcc4f20903958163c6c9eba6170a956acfa15ae5fd848"",""REC:7f0d3460157979dfd3fbdb26659289d47b6430d79dfec73b13faf6df76b41e67"",""REC:88c344f261c55022abd56d400530bd7aec3cc09bfab8e8fe0de54c4fb27f7a4b"",""REC:cd907850622c76f757a9aae07608e45bf2a3ca5ead9e84fffda9e04d1160790d"",""REC:d14737a4e5f98ed4b707c515bc61e0af4c5dee6b4b07af35c57324626d3f0379"",""REC:fc9df87ff5f8cd876bc5a19ba38a886bda492f3a25dc35ef66689109a9084f85""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:WMFXCDGQRHJFKL-UHFFFAOYSA-N,external,1,1,"[""REC:c7376234ce0c22ce2b0832cb116615e17825c52cec4acbf0fbca149faad5d327"",""REC:d727acbc61273ed374e9d6f34591049b921604f9aa05619a248a7168ee525516""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:WNTGYJSOUMFZEP-UHFFFAOYSA-N,external,1,3,"[""REC:182f84a936c2b84a76344827455e576bc4b1acbfec6c47d88affa2611dc2cd9f"",""REC:66fb13093f49e2282bcca190408790e5d05608c5ab90624f65e986291c54664b"",""REC:74f7198e61ef5604da1020e207cbda93962b2669ed11c4d011e643bca4a97aa0"",""REC:ae825ca29ae695e8bc68a6cd7fd1e68b03ca3b5752775b0abfac18c3ce61d78a"",""REC:cb0fbcd6c80a7730f7dd06779d449a9cfbf86e51e1509bcafaa7736cfef834b4""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:WNYADZVDBIBLJJ-UHFFFAOYSA-N,external,7,1,"[""REC:02c86e855a24fb4a17df119a027c66e721dd77496a9adb5d167e8998be7a9adf"",""REC:3bf642ec298e13b58feac7ff2c5d7a5d2ebbd33dadaf8fc568e5605bfba3d5a6"",""REC:41e9f6fe2c7a7700f9f05f832d409dd7424921ca6235ebbde11dd1fea3f41e29"",""REC:5d90dce19e97b127c343a6dbe5780636a872b41eb4f88f89e88b3139105db2f1"",""REC:6a0e70943764889cc4a9942dc16bd2934a1964bff872ae7a1d35f5996b5ab13e"",""REC:a850d16fc62c6689f9ab9f8e77e0b5b3737994057800d8d32617e9a314959d28"",""REC:f3b64e2fed3eeafa39e3a755dc34afeaf3fe6db9fee0dff931a8d3059c007c67"",""REC:f5c60b076530919eff2d2479cce971527fe621c1ab2a1b29d026d2cf99af6da1""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:WREGKURFCTUGRC-POYBYMJQSA-N,external,9,3,"[""REC:0922c42e974c2555c9d92e1f23d83a0ce5b9feb9f87b675afd79ecf2318f4f1e"",""REC:0cd601be3c5278673fb9790a3f340d486c0134aa4c44c11e6d5710762371b0e9"",""REC:20c7c464fe2b872c9619384d5363c4411bcf598e3107e44cccc6d65561609eb5"",""REC:24d40dad99e82f5afbab487f4775d4c2dc9fdcc331fe6976b4495226093d422d"",""REC:2750311d742645182b9a70a3c88bfb9b6b063aecf66443ae2550e86650b6b414"",""REC:30de49a6d3e651629aa3f5ffb8ded94f457dcd49f8d3701a3692f4ff12233a30"",""REC:61cdebf9958e6a2ab83053bb97235ea40636eba8ae0c58c15c550875aa3fccbf"",""REC:86bae07cd6c4b787f24dc91dbb3dec39cb29f95ce5189a6e1ee33f3899dea762"",""REC:b95778b165fa7e9545bea301282953dc20be203b9fd5e81689e09d9119a775f0"",""REC:c927dd9ba6d3b7acaecf17deb18bbb76e08e92cc9fe0de5c8443f7d02654457a"",""REC:d4bee6d44630dc149458f908765c0a4bfca58959f03d819476f960287c3669b8"",""REC:f9e4ceb1da11673b388721d7ddf2319dcf613e45eda44250f82c107a068fa027""]",automatic_exclude,exclude_count_margin_le_10,,明确阳性与明确阴性记录数差绝对值不超过 10，按规则排除
CMP:WRZOMWDJOLIVQP-UHFFFAOYSA-N,development,6,2,"[""REC:1385c7a22907d453217c477002122cf0310afc424a8b96f383b254c15b53b9e9"",""REC:1a42fc6c6d076a687aa240e51db1b8656bffa30e3f00354f22e1e2cc0371ee57"",""REC:1f29bd36b02963bf1c2f0676d33aff23ceb59643be502a676decfe4e89f09946"",""REC:1f8717d433522b0cc3dba8a83d2b2c3dccf4fa7bcca7ed1bf46de1c5adc7ff90"",""REC:21b49318d839c8657afd09f3f6a935b0649e8502b050a6a4a7ed4955fa380988"",""REC:296a4824a3809bdc4cf921aff8a744f3bf3484b066b07f2f806a3a4c9091abab"",""REC:2da8748effd387cda4fe0625040da1bff6d144e28c44f20781e90f0e33621ec6"",""REC:458a0f8d25693c58c8148167441db59357b807b6b34ae77e4f5c238d532a0596"",""REC:47b3061220f8a2da2c6e2932b67499bef4a815bb440d11f3bcc546f4612dca9f"",""REC:561ca80f2617a64ec1fb604f934b875a060c4578e8cb76c97db9d0d28f691340"",""REC:6015dc745cbc289c450471772c22aa4b4a7be0f377bc54213ad3d31a61971935"",""REC:6e217cff24f8f8fd070109294cdf4c4c51c9b65c66316fa6999d815b679860c2"",""REC:753a836c773072611a35513ac94c07a12049a2e8343d1fbcb0c2b67e276918fb"",""REC:884401dc267762ddc52b0381a2e8d8684753da83d83296f0a4e9cf56e4913ebc"",""REC:b7a268a81ae511d517cff426143817acd2c08eb37440c7ec724b1b9b9d3dd54f"",""REC:be890e344f8c6db975b9187137b0f4d714cc8efbf46688cf6070fba82abf1df3"",""REC:d319f9f561a9bade580e60ee70eb9d1601a7d0becbad1f7da4ecd4d972eb2bd4"",""REC:efea74f6eeec0ed251e391f8c7f8f7b4947ce739ded03d8ecaf38c7666475126"",""REC:f9aaafcf4859a42f065338304e65af58fcb1da44aad5f5c5e8f6e695eb74fc39""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:WRZOMWDJOLIVQP-UHFFFAOYSA-N,external,2,2,"[""REC:7055f7b14f90970cf6f57bfb38a5478225c58488ada09ccf0de7f3aa1d8b25e2"",""REC:9530ef9bbdaa583e0366aa188d0c568f1d6d9e2813caff6f6583a938a189f3d5"",""REC:9888b45920721b4a1cbdbd5c5b3355ac09b9e5e083ba0785f08dd1368ce8a08c"",""REC:e118d5383eb182a8ecde30baf2bc6dad3c176d747c88c95e4087dd0db6bc3834""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
