connectivity_key,contribution_type,contributor_id,source_dataset
LPDRYPCBCLBTNR,excluded_record_component,REC:68e4b110c87bdd86a9832cb2af38139407fa30e73acecee950e1e3dc2b92c119,cpdb
LPDRYPCBCLBTNR,excluded_record_component,REC:725c930c0f46091f682ac31dc1075b5fb3472f03f2feb9dac5e0c2b72cf92884,cpdb
LPDRYPCBCLBTNR,excluded_record_component,REC:7bc02881702d149007dbd4d470cc72dca74de82913813c1338cfeb9cb19993d8,cpdb
LPDRYPCBCLBTNR,excluded_record_component,REC:8a28d952d6f6babce29fc4b28d85bf7012fbf51f919736c298ac37862d77a1d2,cpdb
LPDRYPCBCLBTNR,excluded_record_component,REC:8dda9b3f3f6b447783045566654d5b9d96094279f6d08bd32664404c25acae9d,cpdb
LPDRYPCBCLBTNR,excluded_record_component,REC:955201d2c75b491556fcd8b691e8ba6b5fd7511652cc9ddd3f345b46dc95ee08,cpdb
LPDRYPCBCLBTNR,excluded_record_component,REC:9f20cee5419cd423ce4aa17b1fcd9e6f309c96a5e5dcb06cfd30cbeb0ecf75c2,cpdb
LPDRYPCBCLBTNR,excluded_record_component,REC:9fe3cdecf46dd28cdae641663e31f5a826fc8cd32a9e7097dbbd0b5617f560b2,cpdb
LPDRYPCBCLBTNR,excluded_record_component,REC:a78eb9c20dc5689042cc846f0f6d52a45dc305d0b35ac0ad718cfd5a417b2f60,cpdb
LPDRYPCBCLBTNR,excluded_record_component,REC:af9cfe979cc78c5d73cb0f13a14f833a7b6c598566807ab249fa7940d1f088ad,cpdb
LPDRYPCBCLBTNR,excluded_record_component,REC:b79905f9f3db1c6683f79fc459dc44657db92c1243337c5ed57d9ece4216a8b5,cpdb
LPDRYPCBCLBTNR,excluded_record_component,REC:b978993ce389c07f3ce9b38b310bd814e639e80bbc339b00b4259189c03c0167,cpdb
LPDRYPCBCLBTNR,excluded_record_component,REC:ba181ded3d56f3f83df6a362211ac78be4ee763649a61af4242e6c55ca4281c2,cpdb
LPDRYPCBCLBTNR,excluded_record_component,REC:c133e001331ceddb37d9a0ad79d9187b0293450d80778606e5f8fd33fbf694d2,cpdb
LPDRYPCBCLBTNR,excluded_record_component,REC:c7c0f25a4c070f78ef3105255d6abf8861416cb77ee6478a103382acb57fd5e6,cpdb
LPDRYPCBCLBTNR,excluded_record_component,REC:c9591bc69466cb7d9bf6a3c577d76f0e1f5f0bf528c43c3d3696402948f75f68,cpdb
LPDRYPCBCLBTNR,excluded_record_component,REC:ccfa4cac53ba7894a34c8cb1ca4f82fc43803dabdbad19b031dd8ca28fe1eb3b,cpdb
LPDRYPCBCLBTNR,excluded_record_component,REC:cd9363f6b42eea0f8a5e788dc112bcddfe48d806aa348366b83ca6674f50a810,cpdb
LPDRYPCBCLBTNR,excluded_record_component,REC:ce6e28a019c8ed2ef845e80fec319b81b4639dc71e8a5ee9f244936a9f595e50,cpdb
LPDRYPCBCLBTNR,excluded_record_component,REC:d106a44caaa602c15aa57f3cdf5cb89a4b0278fd5f4740a957f4231b246b4607,cpdb
LPDRYPCBCLBTNR,excluded_record_component,REC:d268c56f1751e96b860e61b5043dd447b899d4ecc36ae73b65b7bba1ed03e1e3,cpdb
LPDRYPCBCLBTNR,excluded_record_component,REC:dc33434915a3530a1a645a1abc43e03bee46dcb36fb51e5a6e85726e5a973eb8,cpdb
LPDRYPCBCLBTNR,excluded_record_component,REC:ef362b51d2029aff8a308dbbd2fb94f2d709883e847a419599ee733a1eb3c301,cpdb
LPDRYPCBCLBTNR,excluded_record_component,REC:f3a0fbb338219355c73d0fee461c4f4782d46cd75c7f9d566f4d7a8eaf8d3ea3,cpdb
LPLVUJXQOOQHMX,excluded_record_component,REC:1e059829a96adec388e4be04f49bcb0e16810457a350c0348c226198c29ecd36,cpdb
LPLVUJXQOOQHMX,excluded_record_component,REC:4b249f7c535567914a3c960f9f46297dec40e28619b9e34abc88de2405c4b07d,cpdb
LPLVUJXQOOQHMX,excluded_record_component,REC:587b13004f304484801527982cd7ff330fbefb5f1a2d85e6cd14ad4d2597f7c3,cpdb
LPLVUJXQOOQHMX,excluded_record_component,REC:5b815b4f29717e93b2861ff86728a884500728c15a93a3f9f2f6ced77672d53f,cpdb
LPLVUJXQOOQHMX,excluded_record_component,REC:90695f06345354c0def54ae0465cf1cc1cc8ff06bf490ffb639511e505504f59,cpdb
LPLVUJXQOOQHMX,excluded_record_component,REC:90a64879ee340e720706a1ce783e2ded191fb405834395908f7a884b9f8d9eeb,cpdb
LPLVUJXQOOQHMX,excluded_record_component,REC:afe206cd82deeabce7eca71bf5efd20cb285607d077fb27395c20e84cb3089e6,cpdb
LPLVUJXQOOQHMX,excluded_record_component,REC:b27a0c0cef2d422330f1c92b2cc422c929feb5b5e7a50740bc35dcca76c39174,cpdb
LPLVUJXQOOQHMX,excluded_record_component,REC:be84ae1cbe90102762cb0938f94b95d9e90bee99aa9b17236cf6092ee6c39272,cpdb
LPLVUJXQOOQHMX,excluded_record_component,REC:d9bb483cf6cf7fba841c163f01434fae3af12d99cabc6d5658539287278e1c6b,cpdb
LPLVUJXQOOQHMX,excluded_record_component,REC:db83e3b659c09ab246755ec87289bba028d1b4d0baf92408e16ff48b0f6f4529,cpdb
LPLVUJXQOOQHMX,excluded_record_component,REC:f760bde4320c75f6e53b5d723561bd90122bd418d57a83dde95094413e4afedc,cpdb
LPYUENQFPVNPHY,compound_role,CMP:LPYUENQFPVNPHY-UHFFFAOYSA-N,cpdb
LPYXWGMUVRGUOY,compound_role,CMP:LPYXWGMUVRGUOY-REOHCLBHSA-N,cpdb
LPYXWGMUVRGUOY,compound_role,CMP:LPYXWGMUVRGUOY-UWTATZPHSA-N,cpdb
LQKRYVGRPXFFAV,compound_role,CMP:LQKRYVGRPXFFAV-UHFFFAOYSA-N,cpdb
LQNUZADURLCDLV,compound_role,CMP:LQNUZADURLCDLV-UHFFFAOYSA-N,cpdb
LQNUZADURLCDLV,compound_role,CMP:LQNUZADURLCDLV-UHFFFAOYSA-N,iris
LRBQNJMCXXYXIU,compound_role,CMP:LRBQNJMCXXYXIU-QWKBTXIPSA-N,cpdb
LRHPLDYGYMQRHN,compound_role,CMP:LRHPLDYGYMQRHN-UHFFFAOYSA-N,iris
LRSFXIJGHRPOQQ,compound_role,CMP:LRSFXIJGHRPOQQ-VZRQQIPSSA-N,cpdb
LRWHHSXTGZSMSN,compound_role,CMP:LRWHHSXTGZSMSN-UHFFFAOYSA-N,cpdb
LSKGFBJLYWXIOF,excluded_record_component,REC:4ab021e3e78992788739dbc678e6912af88356581fd4d76fbfb682d0a642c691,cpdb
LSKGFBJLYWXIOF,excluded_record_component,REC:79b5019286ac614dad7be8d9620c04ae476b28b0cf26138d121c9bcafb0151c8,cpdb
LSKGFBJLYWXIOF,excluded_record_component,REC:9ab4f96e53750ee708e51f932a33f65665d8e562252ae4c69490f29c1f3a4242,cpdb
LSKGFBJLYWXIOF,excluded_record_component,REC:c23e5e580bdf1df7de0d3a53ffe55e8966399c7467ab0acbef440124649c20bd,iris
LSKGFBJLYWXIOF,excluded_record_component,REC:c7439fff76cca7186d38840e0bc008813b666d62e5a11963049ad4f319696f5d,cpdb
LSKGFBJLYWXIOF,excluded_record_component,REC:f6eafd3f288f1b23635dd544e861d8d2f451f0201b8c245ff56b4b684047d0c8,iris
LSLCMDFPNJQMJN,compound_role,CMP:LSLCMDFPNJQMJN-UHFFFAOYSA-N,cpdb
LSWOCDLIYSKTRX,compound_role,CMP:LSWOCDLIYSKTRX-UHFFFAOYSA-N,cpdb
LSWYGACWGAICNM,compound_role,CMP:LSWYGACWGAICNM-UHFFFAOYSA-N,cpdb
LTINPJMVDKPJJI,compound_role,CMP:LTINPJMVDKPJJI-UHFFFAOYSA-N,cpdb
LUMLZKVIXLWTCI,compound_role,CMP:LUMLZKVIXLWTCI-IHWYPQMZSA-N,cpdb
LUQHAHRMUPOTQK,compound_role,CMP:LUQHAHRMUPOTQK-UHFFFAOYSA-N,cpdb
LUSZGTFNYDARNI,compound_role,CMP:LUSZGTFNYDARNI-UHFFFAOYSA-N,cpdb
LUYISICIYVKBTA,compound_role,CMP:LUYISICIYVKBTA-UHFFFAOYSA-N,cpdb
LVGUZGTVOIAKKC,compound_role,CMP:LVGUZGTVOIAKKC-UHFFFAOYSA-N,cpdb
LVGUZGTVOIAKKC,compound_role,CMP:LVGUZGTVOIAKKC-UHFFFAOYSA-N,iris
LVLANIHJQRZTPY,compound_role,CMP:LVLANIHJQRZTPY-UHFFFAOYSA-N,cpdb
LVQDKIWDGQRHTE,compound_role,CMP:LVQDKIWDGQRHTE-UHFFFAOYSA-N,iris
LVTFSVIRYMXRSR,compound_role,CMP:LVTFSVIRYMXRSR-WUKNDPDISA-N,cpdb
LVTKHGUGBGNBPL,excluded_record_component,REC:0c137ccd3a047aef287fadd5b8da396cfd99f7fbb5f41f98f599c1a517537712,cpdb
LVTKHGUGBGNBPL,excluded_record_component,REC:215b37a185ea74ffdd8ae2fa26b08967fc55d7fef3eee2c30ed6335e8f07b570,cpdb
LVTKHGUGBGNBPL,excluded_record_component,REC:2c547f95dac73e759ba0ddd783142b8b6922ec6257161d1b5e982e144eceb0b7,cpdb
LVTKHGUGBGNBPL,excluded_record_component,REC:489c506b0e38c8e19adff3bebf2552bbbb06401be12f602019acca5b86bf074e,cpdb
LVTKHGUGBGNBPL,excluded_record_component,REC:5d3ad7b0d0187d45b4bb48ebd099aa7bb131419c9b0b7d11e01d787798b8f814,cpdb
LVTKHGUGBGNBPL,excluded_record_component,REC:85dfe7812c63a4b81df94bc50fe90b3b8d793614d676ce31aa817224f969f993,cpdb
LVTKHGUGBGNBPL,excluded_record_component,REC:dc46d2d4448a01ba0e2ed19838edcd7987450536f82455da7cfc51fa4d243fe8,cpdb
LVTKHGUGBGNBPL,excluded_record_component,REC:e13cf0fb333a3eac3565f78c41d79c305a1184d01e65ded58e4212781e3a4577,cpdb
LVTKHGUGBGNBPL,excluded_record_component,REC:e94c485511102e2ce07fbe38f83099e0905dfc9f360d5c6294b21d56f3331e02,cpdb
LVTKHGUGBGNBPL,excluded_record_component,REC:f22c99dd17d8b70ed49ebd7b13e84671df716ea81a0dc54b7713e3b5b3f1caaf,cpdb
LVTYICIALWPMFW,compound_role,CMP:LVTYICIALWPMFW-UHFFFAOYSA-N,cpdb
LVWZTYCIRDMTEY,compound_role,CMP:LVWZTYCIRDMTEY-UHFFFAOYSA-N,cpdb
LWICCBMIAPTSTO,compound_role,CMP:LWICCBMIAPTSTO-UHFFFAOYSA-N,cpdb
LXBGSDVWAMZHDD,compound_role,CMP:LXBGSDVWAMZHDD-UHFFFAOYSA-N,cpdb
LYAGTVMJGHTIDH,compound_role,CMP:LYAGTVMJGHTIDH-UHFFFAOYSA-N,iris
LYAHJFZLDZDIOH,compound_role,CMP:LYAHJFZLDZDIOH-UHFFFAOYSA-N,cpdb
LYCAIKOWRPUZTN,compound_role,CMP:LYCAIKOWRPUZTN-UHFFFAOYSA-N,cpdb
LYCAIKOWRPUZTN,compound_role,CMP:LYCAIKOWRPUZTN-UHFFFAOYSA-N,iris
LYGJENNIWJXYER,compound_role,CMP:LYGJENNIWJXYER-UHFFFAOYSA-N,cpdb
LYVDQJOFFUOJJT,compound_role,CMP:LYVDQJOFFUOJJT-UHFFFAOYSA-N,cpdb
LZCJYKSOIZQABU,compound_role,CMP:LZCJYKSOIZQABU-UHFFFAOYSA-N,cpdb
LZCQFJKUAIWHRW,compound_role,CMP:LZCQFJKUAIWHRW-UHFFFAOYSA-N,cpdb
MATYBIXNDNXYMI,compound_role,CMP:MATYBIXNDNXYMI-UHFFFAOYSA-N,cpdb
MAXCWSIJKVASQC,compound_role,CMP:MAXCWSIJKVASQC-UHFFFAOYSA-N,cpdb
MBABOKRGFJTBAE,compound_role,CMP:MBABOKRGFJTBAE-UHFFFAOYSA-N,cpdb
MBDNRNMVTZADMQ,compound_role,CMP:MBDNRNMVTZADMQ-UHFFFAOYSA-N,cpdb
MCIPQLOKVXSHTD,compound_role,CMP:MCIPQLOKVXSHTD-UHFFFAOYSA-N,cpdb
MCJGNVYPOGVAJF,compound_role,CMP:MCJGNVYPOGVAJF-UHFFFAOYSA-N,cpdb
MCJGNVYPOGVAJF,excluded_record_component,REC:052ef65cc87e6d1b56c273a5544f66095a778373d47f4b4bdfaf2bc6213d44b8,cpdb
MCJGNVYPOGVAJF,excluded_record_component,REC:0f638446ff8a95c76433be85cac6e2f1c5be8e1299ddeb484d57aab91e2eac12,cpdb
MCJGNVYPOGVAJF,excluded_record_component,REC:17de64883cdca277b5b23bdb6bdb37d8b7172c5b759bf9c1f7a6b70d8ceaf6b5,cpdb
MCJGNVYPOGVAJF,excluded_record_component,REC:4bb163addf26691ee2a814ef7e0941dfbca5fa373ac3add5cf8033f9ee64b4db,cpdb
MCJGNVYPOGVAJF,excluded_record_component,REC:96667608e0090fe0f0ddb4522e5b361ac54298cb3b8402d99c8d805975f61cec,cpdb
MCJGNVYPOGVAJF,excluded_record_component,REC:9758aa0d968977dd68f5f5bdb38b43b2bf435a7faca2c62a0c299db824dc8f76,cpdb
MCJGNVYPOGVAJF,excluded_record_component,REC:a0baeefb700e836af727a070bf245b49c63de77382ca66f876a3439a22631160,cpdb
MCJGNVYPOGVAJF,excluded_record_component,REC:a3643fb7237f62e7bfa00d031d6c9f788690c058262f4d1cff22a3346f2b8af5,cpdb
MCJGNVYPOGVAJF,excluded_record_component,REC:cd32acf1fd03651c225f0768ff6364f9794f8bd221e2eaeef450307ce7a360a4,cpdb
MCJGNVYPOGVAJF,excluded_record_component,REC:cdc2be57720d7a24fd93c95783b2dbbc2ef4e28d378774e85228e06db6dacc56,cpdb
MCJGNVYPOGVAJF,excluded_record_component,REC:dfec7ffedd5f78e5d2c51709451f721a175870f5226083a1b02b59f4e32733a1,cpdb
MCJGNVYPOGVAJF,excluded_record_component,REC:ec723d817b77fe5dd58e3e54818d709e1c84dda794e29d526284fff3078aafe8,cpdb
MCSAJNNLRCFZED,compound_role,CMP:MCSAJNNLRCFZED-UHFFFAOYSA-N,cpdb
MCWXGJITAZMZEV,compound_role,CMP:MCWXGJITAZMZEV-UHFFFAOYSA-N,cpdb
MCWXGJITAZMZEV,compound_role,CMP:MCWXGJITAZMZEV-UHFFFAOYSA-N,iris
MDACSTFMCAQQET,compound_role,CMP:MDACSTFMCAQQET-UHFFFAOYSA-N,cpdb
MDKCFLQDBWCQCV,compound_role,CMP:MDKCFLQDBWCQCV-UHFFFAOYSA-N,cpdb
MDUDTPWNAUUTBJ,compound_role,CMP:MDUDTPWNAUUTBJ-VHEBQXMUSA-N,cpdb
MEBQXILRKZHVCX,compound_role,CMP:MEBQXILRKZHVCX-UHFFFAOYSA-N,cpdb
MEBQXILRKZHVCX,compound_role,CMP:MEBQXILRKZHVCX-UHFFFAOYSA-N,iris
MECHNRXZTMCUDQ,compound_role,CMP:MECHNRXZTMCUDQ-RKHKHRCZSA-N,cpdb
METKIMKYRPQLGS,excluded_record_component,REC:1a17e3adc2cdf76556574ed2b98f24670816665de816719bfd067860a8bf9509,cpdb
METKIMKYRPQLGS,excluded_record_component,REC:e5bfd26c68706d4de35a0636665959d9ec1f905542d7fefd045fad159cf44b86,cpdb
MFOUDYKPLGXPGO,compound_role,CMP:MFOUDYKPLGXPGO-UHFFFAOYSA-N,iris
MFSWTRQUCLNFOM,compound_role,CMP:MFSWTRQUCLNFOM-UHFFFAOYSA-N,iris
MGFYIUFZLHCRTH,compound_role,CMP:MGFYIUFZLHCRTH-UHFFFAOYSA-N,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:0f8000d8a68201010030386995f2a9b7ec245e5b858d55f95cfd752b905056ce,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:14cfd788d425651e5fad3f31b883ba5361a5efa73cc77bcab96913536c290f57,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:14f387536563dab13cf244a115a07f5fd2d9a331b42e69b680ed501c1bdace95,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:1b754096f814193dd2594fa62503496a4695c9b3c6050cefd8021c59356f5357,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:1d161269887d26f550b93d911f1b91f4a5550045c6382dbe9dcd34b50674e156,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:250de95fe15bb209e90e42a8174ffb36b2e1a6744b775a6cb7d1b7cb1cd9ea2d,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:31c31789ea0058aa7c9af0493f5b93f5d907c14cc66af7cb40b6eacb9d779ea5,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:366cf5ae9aea43a58f7bb029daa1decd268c4012f5b041e514b4f7625711895a,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:3924d2935523b61644055ce5361614b34482984c2b4521fb4d8e1135bb9bc87e,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:3e2e9a596fc0b59b5cf5fb8bd1086deea76f9a72e0c4881a649ebbb3e4264aaf,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:50e537d21a570e051a59aa57cca663f54359a8c01dc548b2f4ef6b90757effc8,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:52a28502c635a30b9c6afe557849cdd8aae01428475eb97c61d0219ccd5deab9,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:5c51b56357db49950a0cb708ea368898740654e96f75c31f35432a5da32832c0,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:5d878cb122d12c73316c7abf3ec474bef30ee5795383eb79e083a8b090e9f810,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:61a63c5e3ae8d225be09d80bc03398049bc954c0c640a1bfdf1eb7e0bfda4a39,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:66f933fdcd032c830dbe46d13b7903b21851bcbec128029ec060850912b64907,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:71fc408d3f94305c5a4798f0e47702e55be7ba737b756ba84c6eb53d20939480,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:7c6440eed9537995143276e40ff09b40ca116da58cbde844eb0add63b46b4ed5,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:7fcf76c9d13858ac5b3fe6a1b85c6dc265e117224228cba3b2771969ee884f93,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:83f1a5ea639a48861acdb16f084490157cacf3063ca374eb64398594b4bebe8b,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:89cfb0f61b39bc685ca5f008241c7c6c3a5667e9b93411355e0b57156659d065,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:b609d160f62e2df39e31f5060bb14be8bd029d18fb9e4fd9894c33397c8f0c89,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:ca6fedb33e103a9464f8ca433043483406c4cc862696f89120fb885c35f1561d,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:d0114f70ccf6f86264328087e3f5103584f52759e650167984a1ab709139b608,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:d827da2a6f60358241ee77ba3016ba6bc40f35422d78101b6418437f61ff010c,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:e43fd6556d608de395d0fcca4931e7da6b06c8925bd09096f1231bef09aad104,cpdb
MGFYIUFZLHCRTH,excluded_record_component,REC:ec05d7292fb2df7b1d7db239c8f2aee60b1b854791fc70906aaaa8df5b58fd20,cpdb
MGLZGLAFFOMWPB,excluded_record_component,REC:00998e9b42c7706d74d4857b33d8fe71e1295c30a369bb0259337ef49b802a1b,cpdb
MGLZGLAFFOMWPB,excluded_record_component,REC:4bf6d1ede094237f09b22c107cc80120f9465efdc083dba1344cb01870cef692,cpdb
MGLZGLAFFOMWPB,excluded_record_component,REC:4fb1444b9176680bee2e45c0e2275e25a252e5b271ffb30d71403845e47c3340,cpdb
MGLZGLAFFOMWPB,excluded_record_component,REC:5b9776530bb26da4762314d0811421ab1e73663104f93e71ff79aa2066e34676,cpdb
MGLZGLAFFOMWPB,excluded_record_component,REC:8f1c394a34d7bbabd2788076d6cf28345f4b13af1d453ad4c1e76a2ed10b4759,cpdb
MGLZGLAFFOMWPB,excluded_record_component,REC:93ebff61a40b9fee0279209b35261c0626ed0b7242cb2acfb3b67d1c2b0fe824,cpdb
MGLZGLAFFOMWPB,excluded_record_component,REC:a77c55543225d1cc68d5d17d2d8a2bc53a0fb5458c9830bea9f9a65eb2a544af,cpdb
MGLZGLAFFOMWPB,excluded_record_component,REC:aa83b51d03887ac3506fc7113bc969f9cf43953d841bc25daf45de4fd3e6082f,cpdb
MGLZGLAFFOMWPB,excluded_record_component,REC:b7a9ed20a7417c69eff24512661dca187dacc0911be7e540b68de4be5b36d4e0,cpdb
MGLZGLAFFOMWPB,excluded_record_component,REC:fb7940cebb66b876d4e929740e60b631dd2c7f6400eaaec8cce65daf65b26bf6,cpdb
MGWAVDBGNNKXQV,compound_role,CMP:MGWAVDBGNNKXQV-UHFFFAOYSA-N,iris
MHKLKWCYGIBEQF,compound_role,CMP:MHKLKWCYGIBEQF-UHFFFAOYSA-N,cpdb
MHWLWQUZZRMNGJ,compound_role,CMP:MHWLWQUZZRMNGJ-UHFFFAOYSA-N,cpdb
MIHADVKEHAFNPG,compound_role,CMP:MIHADVKEHAFNPG-UHFFFAOYSA-N,cpdb
MIJJGTDCQRHTPM,compound_role,CMP:MIJJGTDCQRHTPM-PLNGDYQASA-N,cpdb
MIWUTEVJIISHCP,compound_role,CMP:MIWUTEVJIISHCP-UHFFFAOYSA-N,cpdb
MKQWTWSXVILIKJ,compound_role,CMP:MKQWTWSXVILIKJ-LXGUWJNJSA-N,cpdb
MLGCXEBRWGEOQX,compound_role,CMP:MLGCXEBRWGEOQX-UHFFFAOYSA-N,cpdb
MLUCVPSAIODCQM,compound_role,CMP:MLUCVPSAIODCQM-NSCUHMNNSA-N,cpdb
MLUCVPSAIODCQM,compound_role,CMP:MLUCVPSAIODCQM-NSCUHMNNSA-N,iris
MLVVTNIFHMERMU,compound_role,CMP:MLVVTNIFHMERMU-UHFFFAOYSA-N,cpdb
MMOXZBCLCQITDF,compound_role,CMP:MMOXZBCLCQITDF-UHFFFAOYSA-N,cpdb
MNIGYIKCFSPQRJ,compound_role,CMP:MNIGYIKCFSPQRJ-UHFFFAOYSA-N,cpdb
MNSCVRXKDINXEY,compound_role,CMP:MNSCVRXKDINXEY-UHFFFAOYSA-N,cpdb
MOGASTIXMIUDMK,compound_role,CMP:MOGASTIXMIUDMK-UHFFFAOYSA-N,cpdb
MOMKQYRYLQUFMV,compound_role,CMP:MOMKQYRYLQUFMV-UHFFFAOYSA-N,cpdb
MPDGHEJMBKOTSU,compound_role,CMP:MPDGHEJMBKOTSU-YKLVYJNSSA-N,cpdb
MPIROZKBCRIFBH,compound_role,CMP:MPIROZKBCRIFBH-UHFFFAOYSA-N,cpdb
MPKIJEUTPZPJFP,compound_role,CMP:MPKIJEUTPZPJFP-UHFFFAOYSA-N,cpdb
MPVDXIMFBOLMNW,compound_role,CMP:MPVDXIMFBOLMNW-UHFFFAOYSA-N,cpdb
MQJKPEGWNLWLTK,compound_role,CMP:MQJKPEGWNLWLTK-UHFFFAOYSA-N,cpdb
MQXVYODZCMMZEM,compound_role,CMP:MQXVYODZCMMZEM-ZYUZMQFOSA-N,cpdb
MRBKEAMVRSLQPH,compound_role,CMP:MRBKEAMVRSLQPH-UHFFFAOYSA-N,cpdb
MRMOZBOQVYRSEM,compound_role,CMP:MRMOZBOQVYRSEM-UHFFFAOYSA-N,iris
MROJXXOCABQVEF,compound_role,CMP:MROJXXOCABQVEF-UHFFFAOYSA-N,cpdb
MRQIXHXHHPWVIL,compound_role,CMP:MRQIXHXHHPWVIL-UHFFFAOYSA-N,cpdb
MTHSVFCYNBDYFN,compound_role,CMP:MTHSVFCYNBDYFN-UHFFFAOYSA-N,cpdb
MUBZPKHOEPUJKR,excluded_record_component,REC:071d3e5a337f31809fb2754691fde70306640d2a91c43698e261e96e7ea11f0f,cpdb
MUBZPKHOEPUJKR,excluded_record_component,REC:31284d09e16a47820737f67cdc37a4ca27cdb0db8244a03d2c7e2b9e51d7ef53,cpdb
MUBZPKHOEPUJKR,excluded_record_component,REC:807cbe7b66208319b22caa05f23f442229a1a11d7e81fd5812a2dfd3d1a0c390,cpdb
MUBZPKHOEPUJKR,excluded_record_component,REC:cf13e49bdea026adc27e73c0195b56ba7ba2ace19872fd9a38980910c06a169e,cpdb
MUBZPKHOEPUJKR,excluded_record_component,REC:efbafc7beb5d50296f7f49dc05b39dcc0726c94298798a5488b071c8093772d5,cpdb
MUBZPKHOEPUJKR,excluded_record_component,REC:fdd43817ab3f1f8a12999452110681cf708372d6ceb38226209f1253f8dd9f26,cpdb
MUHBBHLZPHKTTR,excluded_record_component,REC:598691a479a4a7d5a40db551cef6d82dc5dfb80ae39762c579c4779d2d4e40cf,cpdb
MUHBBHLZPHKTTR,excluded_record_component,REC:5e62c15987bbc59640937a58f0f8899bb8d8e80241375a106cfae94c6d038fff,cpdb
MUHBBHLZPHKTTR,excluded_record_component,REC:76643967e5c8965a4ba6fe60ff92694404417a532655e356cf0118b745c2a089,cpdb
MUHBBHLZPHKTTR,excluded_record_component,REC:8c1a24681da03908061875cfe7b419057f05b20a9fe3f3b26ae62dbf45d6dece,cpdb
MUHBBHLZPHKTTR,excluded_record_component,REC:93ee5967f72d985ffcbe0506a447dfe1f77e8109173ba8d914bc9578a5540c2f,cpdb
MUHBBHLZPHKTTR,excluded_record_component,REC:9711fdd6db3b4c4cc2223025daebf2470d66af18f2cabe1fefcf641192b09f34,cpdb
MUHBBHLZPHKTTR,excluded_record_component,REC:a2497dc590567834ce08ce0d5c02da5239a72e36ba8ea6019d66ae6eb52805f9,cpdb
MUHBBHLZPHKTTR,excluded_record_component,REC:dfc7559ee2f60f46da782c5fb5cb4eb606d8bd06d5d376fbcda9f9e3eb85621b,cpdb
MUHBBHLZPHKTTR,excluded_record_component,REC:f1e09355b1bd4059686ef2989a7754159bde68235d915c37744a5fe23cab66fc,cpdb
MUHBBHLZPHKTTR,excluded_record_component,REC:f403be48931ef337e44850ce96d3301f537b584b41ae7e8c4aef120dedb2240a,cpdb
MVGSNCBCUWPVDA,compound_role,CMP:MVGSNCBCUWPVDA-UHFFFAOYSA-N,cpdb
MVPPADPHJFYWMZ,compound_role,CMP:MVPPADPHJFYWMZ-UHFFFAOYSA-N,cpdb
MVPPADPHJFYWMZ,compound_role,CMP:MVPPADPHJFYWMZ-UHFFFAOYSA-N,iris
MVWPTZQHBOWRTF,compound_role,CMP:MVWPTZQHBOWRTF-SMLWLWDZSA-N,cpdb
MWBPRDONLNQCFV,compound_role,CMP:MWBPRDONLNQCFV-UHFFFAOYSA-N,iris
MWJSMPQOVHQYTE,compound_role,CMP:MWJSMPQOVHQYTE-UHFFFAOYSA-N,cpdb
MWPLVEDNUUSJAV,compound_role,CMP:MWPLVEDNUUSJAV-UHFFFAOYSA-N,iris
MWQCHHACWWAQLJ,compound_role,CMP:MWQCHHACWWAQLJ-UHFFFAOYSA-N,cpdb
MWRWFPQBGSZWNV,compound_role,CMP:MWRWFPQBGSZWNV-UHFFFAOYSA-N,cpdb
MWYHLEQJTQJHSS,compound_role,CMP:MWYHLEQJTQJHSS-UHFFFAOYSA-N,cpdb
MXWJVTOOROXGIU,compound_role,CMP:MXWJVTOOROXGIU-UHFFFAOYSA-N,cpdb
MXWJVTOOROXGIU,compound_role,CMP:MXWJVTOOROXGIU-UHFFFAOYSA-N,iris
MYEIDJPOUKASEC,compound_role,CMP:MYEIDJPOUKASEC-UHFFFAOYSA-N,cpdb
